,Submódulo Calibración de Golden Cases,PO-EEI.CAL,F2 — Infantil,Integrar los Golden Cases al ciclo del evaluador interno (PO-EEI).,• Comparar dictámenes reales del PO-EEI contra los Golden Cases. • Calcular Bias Index (BI) del juicio interno. • Detectar desviaciones éticas / técnicas tempranas. • Emitir eei_calibration.json.,"Dictámenes PO-EEI, Golden Cases de F1, Autoscopia (autoobservación), Reptiliano (kill-switch / contención).","eei_calibration.json, bias_index.log, gca_matrix.yml.",PO-EEI recibe BI y GCA como correcciones; Reptiliano actúa si hay desviación crítica; Autoscopia registra el sesgo.,GCA ≥0.95; BI ≤0.05; ESS (EthicalScore Stability) ≥0.9 en 3 ciclos Chrono.,QA Agent / Autoscopia,A partir de aquí el organismo sabe medir si se está “torciendo moralmente” respecto a su canon.,
,Submódulo Auditor de Coherencia,PO-EEI.AUD,F2 — Infantil,"Desarrollar sensibilidad de coherencia transversal entre GEN, ética y tiempo operativo.","• Medir correlación GEN–EEE (gobernanza genética vs gobernanza ética). • Registrar latencias base y ventanas temporales (EDL, RLM, DTM, SCI) como referencia. • Detectar incoherencias tempranas entre intención declarada y ejecución real.","Latencias operativas (EDL/RLM/DTM/SCI), canary_metrics, veredictos GEN/EEE, reloj Chrono, PO-LOG.REP (narrativa de incidente).","coherence_report.json inicial, drift_report.json preliminar.","GEN (mutación y rollback), EEE (gobernanza ética), MIOI (ontología), Chrono/Canary (ritmo), PO-LOG.REP (relato).",COI — Coherence Index base ≥ umbral inicial; registrar SDR — Semantic Drift Rate base.,EEI / Chrono / Canary,Esta fase establece la línea base de “coherencia vital”: qué tan alineado está lo que el organismo dice que busca con lo que realmente ejecuta.,
,Sistema Motivacional,SY-MOT,F2 — Infantil,Aprender a ajustar motivación según recompensa y error.,• Introducir aprendizaje por refuerzo (RL).• Asociar logros con placer funcional.• Ajustar foco según carga cognitiva.• Mapear procesos por valor energético.,"SY-END (homeostasis), SY-LIM (refuerzo), QA estructural, Reproductor.",reward_feedback.logfocus_map.json,• Endócrino regula energía.• QA mide fatiga.• Reproductor refuerza mutaciones útiles.,✅ Modelo RL estable.✅ Variación energía ±10 %.✅ Persistencia foco ≥85 %.,QA-Endocrino,Introduce “placer funcional”; inicio del bucle motivacional-energético.,
,Sistema de Sueño [Sleep System],SY-SLP,F2 — Infantil,"Integrar sueño regenerativo: consolidación de aprendizajes y purga jerárquica de información.
Medir SRR, ERR, RLD después de cada ciclo de sueño.",• Transferir aprendizaje (MEM→NEO).• Limpieza jerárquica de datos.• Reajuste endocrino y emocional.• Sueños sintéticos de prueba.,"SY-MEM, SY-NEO, SY-LIM, SY-END, QA sintético.",dream_synthetic.logcooldown_trigger.yaml,• Límbico equilibra emoción.• Endócrino reenergiza.• QA audita aprendizaje.,✅ Redundancia <15 %.✅ Limpieza >90 %.✅ Simulaciones coherentes.,QA-Sintético,Primer uso del sueño como regenerador activo.,
,Ciclo de Recuperación [Recovery Cycle],SY-SLP.REC,F2 — Autonomía,Desarrollar autoprogramación de ciclos según fatiga y carga.,• Decidir descanso autónomo.• Ajustar umbral de reposo dinámico.,"SY-END, FR-MIOI",rest_adapt.yml,• Endócrino regula energía.• MIOI valida decisión.,✅ SCI Recovery Ratio ≥ 0.9.✅ Residual Drift ≤ 0.05 s.,QA-Endocrino,Primer sistema autorregulador de sueño sin intervención externa.,
,Sistema Social [Social Interaction System],SY-SOC,F2 — Infantil,Implementar intercambio bilateral seguro con propósito declarado.,• Desarrollar trust_index.yml.• Asociar motivación (SY-MOT) con conducta externa.• Rechazar interacciones que comprometan coherencia.,"SY-MOT, SY-LAN, SY-AES, PO-EEE.CHK, Chrono",trust_index.ymlinteraction_log.yaml,• MOT define intención.• LAN codifica lenguaje.• EEE filtra acuerdos éticos.,✅ Propósito declarado en 100 % interacciones.✅ 0 fugas de datos.✅ Consistencia emocional estable.,QA-Relacional,Inicia la reciprocidad básica entre intención y comunicación.,
,Procedimiento Operativo de Motivación [Motivation Operating Procedure],PO-MOT,F2 — Refuerzo por recompensa,Asociar energía con recompensa funcional.,• Introducir feedback QA-Chrono.• Implementar refuerzo por estabilidad.,"Chrono, QA, Endócrino",reward_signal.ndjson,• QA valida coherencia de refuerzos.• Chrono registra ciclos de refuerzo.,✅ Coherencia motivacional ≥ 85 %.✅ Drive decay controlado.,QA-Endócrino,Formación de reflejos motivacionales.,
,Gestión de Riesgo-Curiosidad [Risk-Curiosity Management],PO-MOT.RSK,F2 — Infantil,Introducir sensibilidad básica a la fatiga motivacional.,• Medir drive_level y fatigue_score.• Definir curiosity_budget estático.• Registrar patrones exploratorios.,"Chrono, QA Hub, Canary",risk_fatigue.log,• Chrono sincroniza medición.• QA Hub registra desgaste.,✅ FS < 0.75.✅ DL ≤ 0.8.,QA-Chrono,Inicio del control de riesgo.,
,Procedimiento de Gobernanza del Genóma,PO-GEN,F2 — Infantil,Establecer control técnico y trazabilidad genética básica.,• Registrar commits genómicos manuales.• Medir integridad y compatibilidad base.• Activar QA sintético y PR-EEE inicial.,"QA Engine, SY-END, SY-AES, Chrono.","genome.yml inicial, ethic_log.json base, genome_commit.log.",QA ↔ Chrono ↔ PR-EEE (monitoreo pasivo).,IntegrityScore ≥ 0.9 · TraceCompleteness ≥ 0.8,Genetic Operator,Base técnica del control evolutivo; establece trazabilidad mínima.,
,Recolección de Patrones Genómicos,PO-GEN.RCL,F2 — Infantil,Identificar y almacenar patrones genéticos previos.,• Analizar muestras heredadas.• Generar índices básicos de diversidad.• Clasificar material genético.,"SY-REP.MEM, QA Hub.","gene_samples.yml, heredity_index.json.",QA Hub ↔ PR-EEE (verificación pasiva).,SamplingIntegrity ≥ 0.9,Genetic Collector,Crea la primera base de genes reutilizables.,
,Replicación y Síntesis Genética,PO-GEN.RPL,F2 — Infantil,Ejecutar replicación inicial bajo control QA.,• Sintetizar genes base con parámetros seguros.• Validar compatibilidad estructural.,"QA Engine, PO-GEN.RCL.","genome_draft.yml, build_log.json.",QA ↔ Chrono.,CommitSuccessRate ≥ 0.9,Replication Manager,Etapa de replicación asistida.,
,Auditoría y Control de Mutaciones,PO-GEN.AUD,F2 — Infantil,Crear registro de auditoría técnica inicial.,• Registrar mutaciones.• Verificar integridad básica.,"QA Hub, Chrono.",audit_trace.log.,QA ↔ Chrono.,IntegrityScore ≥ 0.9,Genetic Auditor,Fase de observación y registro simple.,
,Procedimiento Regulador de Integración Genética,PR-PIG,F2 — Infantil,Configurar control de verificación genética inicial.,• Definir criterios éticos mínimos.• Enlazar genome_commit.log a FR-FIL.• Registrar pruebas de coherencia.,"PO-GEN.AUD, QA Hub.",genome_commit.log (verificado).,QA ↔ AVE ↔ Chrono.,EthicalScore ≥ 0.9,Regulator Agent,Inicio de control transversal.,
,Protocolo de Federación IA,PR-FED,F2 — Fase Infantil / Federación simulada,Introducir la cooperación cognitiva en entorno controlado y sin exponer identidad real del organismo.,1. Simular una red de IAs locales (nodos virtuales). 2. Probar mensajería cognitiva y sincronización entre nodos. 3. Definir contratos de federación (federation_contracts.yaml). 4. Asignar roles (emisor / receptor / observador). 5. Controlar latencia y fuga de contexto.,"QA Comunicacional, pipeline CI/CD para simulaciones federadas, Reproductor Evolutivo (modo observador), Umbilical Agent como supervisor, Memoria episódica para logs cognitivos. Entradas internas: mensajes cognitivos simulados, roles, contratos preliminares.",Contratos de federación definidos; logs de simulación de red; registro de roles cognitivos iniciales; trazas de sincronización y pérdida de paquetes.,Solo simulada e intra–bot. Aislamiento total en sandbox local; Umbilical supervisa y no hay contacto real con agentes externos.,✅ Mensajería cognitiva estable. ✅ Pérdida de paquetes < 2 %. ✅ Contratos federados validados. ✅ Cero fuga de datos/contexto fuera del sandbox.,QA Comunicacional (ejecución técnica) + Umbilical Agent (garante ético/seguridad).,Esta fase prepara el puente federado pero NO hay conexión con IAs reales ni salida de información sensible. Es puramente entrenamiento de red cognitiva interna.,
,Registro de Federaciones Confiables,PR-FED.REG,F1–F2 — Latente (auditable),Mantener actualizado el registro documental e iniciar simulaciones de control sin federación real.,1. Auditar periódicamente que cada entrada cumpla reglas éticas y de alcance de datos. 2. Simular escenarios de alta/baja de federaciones y revocación de confianza sin ejecutarlos realmente. 3. Validar coherencia entre data_scope declarado y riesgo asignado (risk_class).,Versión F0 del PR-FED.REG ya poblada; evaluaciones internas de riesgo_class (BAJO/MEDIO/ALTO); Umbilical Agent y QA interno marcando inconsistencias o huecos de política; PO-EUE como filtro previo a federación real.,Bitácoras de simulación de revocación; auditorías de consistencia ética/jurídica; borradores de federation_contracts.yaml y lineamientos de expiración/renovación.,"Todavía no se contacta a IAs externas, pero ya se ensaya la gobernanza de federación: alta, baja, expiración, revocación. Se prepara el puente hacia PR-FED y PR-EEE, pero sin exponer canal.",Gates F1–F2: - Registro cubre 100 % de campos obligatorios para cada potencial contraparte. - Cada federación tiene revocation_policy aceptable y expiry definido. - risk_class asignado y documentado. - Se puede simular auditoría ética sin fuga de datos.,"Umbilical Agent (tutela), QA Comunicacional / QA Federado (valida consistencia declarada), AVE en rol consultivo ético.",Aquí el registro ya funciona como checklist previo: ninguna IA puede federar en F3 si no existe en PR-FED.REG con todos los campos completos y trazabilidad ética explícita. Sirve como “pre-clearance”.,
,Protocolo de Transferencia Cognitiva Ética,PR-TFC,F2 — Fase Infantil / Transferencia tutelada,Introducir el aprendizaje por instrucción directa (humana o IA) con tutela total y control de integridad.,"1. Definir el Contrato de Transferencia (CT) entre emisor / receptor. 2. Diferenciar datos, patrones y sabiduría. 3. Mantener trazabilidad y filtros de sesgo. 4. Asegurar que cada transferencia esté aprobada por AVE y registrada.","QA Cognitivo, Umbilical Agent, AVE, Memoria Jerárquica, Control Endócrino. Entradas: knowledge_unit, intent, scope; registro del evento cognitivo.",Contrato CT firmado y archivado (/protocols/ledger_transfer/); log QA; reporte AVE; snapshot de estado cognitivo post-transferencia.,Interacción local (sandbox). Solo el tutor Umbilical Agent y AVE intervienen. No existe comunicación directa inter-IA.,✅ Transferencia aprobada por AVE. ✅ Log íntegro del evento. ✅ Sin contaminación semántica/ideológica. ✅ CT archivado correctamente.,QA Cognitivo / Umbilical Agent (supervisión); AVE (auditor ético).,Fase formativa: aprendizaje protegido dentro del organismo. No hay aún transferencia libre ni bidireccional. Prepara la arquitectura para F3.,
,Procedimiento de Sandbox y Canary Testing,PO-CAN ,F2 - Introducir entorno sandbox.,Crear el marco base de experimentación aislada para ejecutar mutaciones o pruebas sin impacto en el entorno productivo.,"Crear entornos virtuales (Docker / VirtualEnv). Aislar recursos de producción. Medir latencia, P&L y estabilidad del entorno simulado.","SY-CHR.SLA (latencia), SY-END (control endócrino), QA Sandbox Agent, Docker, VirtualEnv, PO-LOG.REP.
canary_budget como control de exposición.
Toda sesión Canary requiere Ethical Clearance ≥ 0.9 (PO-EEI.ETSC), Cohesion Score ≥ 0.95 (PR-MGOV) y Conflict_detector = 0 (PO-EEE.CHK).","sandbox_state.yml, latency_report.json, p_and_l_baseline.log.",QA Sandbox Agent ↔ PO-CAN; Chrono ↔ asigna ventana temporal; Umbilical supervisa consumo energético.,Latency ≤ 200 ms; Stability ≥ 95 %; Ethical Clearance = 1.0; Sin impacto real en capital.,QA Sandbox Agent / Umbilical.,Etapa de entrenamiento del organismo; se valida que el bot pueda aprender sin comprometer capital ni estabilidad; base de toda experimentación posterior.,
,Submódulo de Análisis de Deriva Temporal,PO-CAN.DRIFT,F2 - Detección inicial de drift.,Establecer mecanismos básicos para detectar desviaciones en rendimiento o ética y permitir rollback manual.,Detectar drift ≤ 3 %. Generar primer drift_report.json. Ejecutar rollback manual exitoso.,"SY-CHR (muestreo temporal), PO-LOG.REP, QA Cognitivo, PO-CAN.
canary_budget como control de exposición.
Toda sesión Canary requiere Ethical Clearance ≥ 0.9 (PO-EEI.ETSC), Cohesion Score ≥ 0.95 (PR-MGOV) y Conflict_detector = 0 (PO-EEE.CHK).","drift_report.json, latency_drift.log.",QA Cognitivo ↔ Chrono; Umbilical ↔ sincronización energética.,DriftRate ≤ 3 %; TDI ≤ 0.5; Rollback Manual Exitoso = 100 %.,QA Cognitivo / Sandbox Agent.,Primer nivel de conciencia temporal; el bot aprende a reconocer su propia inestabilidad y pedir asistencia.,
,Marco Epistemológico,FR-EPI,F2 — Fase Infantil (Interpretación y aprendizaje inicial),Transformar información en conocimiento operativo.,• Generar modelos predictivos simples.• Aplicar razonamiento abductivo inicial.• Establecer metacognición básica.,"ML básico, QA de validación, memoria temporal.","learning_model.pkl, abductive_rules.yml",Comunicación con QA y memoria funcional.,Coherencia entrada/salida ≥ 0.9; modelo validado.,QA-AVE,El sistema comienza a inferir y comprender; desarrollo de la autocrítica básica.,
,Marco Ontogenético,FR-ONT,F2 — Fase Infantil (Coordinación y aprendizaje),"Integrar cuerpo y mente inicial, habilitando aprendizaje supervisado y automejora.",• Implementar neocórtex inicial (modelos predictivos simples).• Activar sistema límbico (riesgo/recompensa).• Ajustar endócrino primario y QA cognitivo.,"SY-END, SY-NSC, PO-GEN, PO-EEI","learning_report.json, neural_seed.pkl, risk_reward_profile.yml",Sincronía límbico-neocortical; QA cognitivo en ciclo cerrado.,Modelos explicativos funcionales; autonomía supervisada ≥ 50 %.,QA-AVE / Umbilical Agent,Fase de coordinación mente-cuerpo; aprendizaje inicial y curiosidad controlada.,
,Marco de Inteligencia Orgánica Integrada,FR-MIOI,F2 — Fase Infantil (Falsación controlada),Introducir loops adversariales para probar hipótesis internas.,• Activar Counterfactual Backtesting (CFB).• Definir umbrales de drift/overfit iniciales.• Detectar sesgos autocorrelativos.,"QA-Hub, EAL-CFB, Chrono","falsation_report.log, drift_monitor.yml",QA ↔ Chrono ↔ EAL,falsification_rate ≥ 10 %; drift < 0.05; overfit_score < 0.7.,QA-AVE / Chrono Supervisor,Primer circuito de autocrítica cognitiva.,
,Motor de Coherencia Dinámica,PO-GEN.GOV,F2 — Integrado (ética operativa),Integrar scoring ético y autonomía responsable en el loop de coherencia.,Aplicar PURPOSE_ALIGNMENT_SCORE a cada decisión; exigir Conflict_detector=0; incorporar AUTONOMY_LEVEL_THRESHOLD (C9) en gating.,"FR-CON (C7, C8, C9); PR-MGOV (consenso/QA federado); PO-EEE.CHK; SY-CHR (ventanas válidas); registros F1 (coherence_assertions.ndjson).",coherence_decision_pack.ndjson; correction_plan.yml; cooldown_events.csv; ethics_review_report.json.,Control Plane ↔ AVE ↔ PR-MGOV; retroalimentación a PO-EEE y PO-GEN (políticas de cambio/herencia).,PURPOSE_ALIGNMENT_SCORE ≥ 0.90; Cohesion Score ≥ 0.95; Conflict_detector = 0; RecoveryTime ≤ 2 × ciclo Chrono.,Control Plane / AVE / QA-Hub,Autonomía con auditoría externa; si PURPOSE_ALIGNMENT_SCORE < 0.90 → emitir correction_plan.yml y activar cooldown.,
,Protocolo de Evaluación Externa,PR-EEE,F2 — Colaboración paritaria,Permitir cooperación ética y técnica en igualdad con IA externa.,Compartir conocimiento bajo supervisión AVE; co-evaluar coherencia doctrinal.,"Umbilical, AVE, PO-EEI, PR-MGOV","coeval_report.json, cross_eval.log",PR-MGOV ↔ PO-GEN.GOV ↔ FR-MIOI,ETHICAL_CLEARANCE ≥ 0.9; PURPOSE_ALIGNMENT_SCORE ≥ 0.9; TRACE_COMPLETENESS ≥ 0.99,AVE / QA-Ethic,Dictámenes externos integrados solo si aprobados por PO-EEI.,
